Timestamp,Cumulative_Sum_Value
2024-10-07 02:10:27,41.15698862075806
2024-10-07 02:15:27,41.15698862075806
2024-10-07 02:20:27,41.15698862075806
2024-10-07 02:25:27,41.15698862075806
2024-10-07 02:30:27,41.15698862075806
2024-10-07 02:35:27,41.15698862075806
2024-10-07 02:40:27,41.15698862075806
2024-10-07 02:45:27,41.15698862075806
2024-10-07 02:50:27,41.15698862075806
2024-10-07 02:55:27,41.15698862075806
2024-10-07 03:00:27,41.15698862075806
2024-10-07 03:05:27,41.15698862075806
2024-10-07 03:10:27,41.15698862075806
2024-10-07 03:15:27,41.15698862075806
2024-10-07 03:20:27,41.15698862075806
2024-10-07 03:25:27,41.15698862075806
2024-10-07 03:30:27,41.15698862075806
2024-10-07 03:35:27,41.15698862075806
2024-10-07 03:40:27,41.15698862075806
2024-10-07 03:45:27,41.15698862075806
2024-10-07 03:50:27,41.15698862075806
2024-10-07 03:55:27,41.15698862075806
2024-10-07 04:00:27,41.15698862075806
2024-10-07 04:05:27,41.15698862075806
2024-10-07 04:10:27,41.15698862075806
2024-10-07 04:15:27,41.15698862075806
2024-10-07 04:20:27,41.15698862075806
2024-10-07 04:25:27,41.15698862075806
2024-10-07 04:30:27,41.15698862075806
2024-10-07 04:35:27,41.15698862075806
2024-10-07 04:40:27,41.15698862075806
2024-10-07 04:45:27,41.15698862075806
2024-10-07 04:50:27,41.15698862075806
2024-10-07 04:55:27,41.15698862075806
2024-10-07 05:00:27,41.15698862075806
2024-10-07 05:05:27,41.15698862075806
2024-10-07 05:10:27,41.15698862075806
2024-10-07 05:15:27,41.15698862075806
2024-10-07 05:20:27,41.15698862075806
2024-10-07 05:25:27,41.15698862075806
2024-10-07 05:30:27,41.15698862075806
2024-10-07 05:35:27,41.15698862075806
2024-10-07 05:40:27,41.15698862075806
2024-10-07 05:45:27,41.15698862075806
2024-10-07 05:50:27,41.15698862075806
2024-10-07 05:55:27,41.15698862075806
2024-10-07 06:00:27,41.15698862075806
2024-10-07 06:05:27,41.15698862075806
2024-10-07 06:10:27,41.15698862075806
2024-10-07 06:15:27,41.15698862075806
2024-10-07 06:20:27,41.15698862075806
2024-10-07 06:25:27,41.15698862075806
2024-10-07 06:30:27,41.15698862075806
2024-10-07 06:35:27,41.15698862075806
2024-10-07 06:40:27,41.15698862075806
2024-10-07 06:45:27,41.15698862075806
2024-10-07 06:50:27,41.15698862075806
2024-10-07 06:55:27,41.15698862075806
2024-10-07 07:00:27,41.15698862075806
2024-10-07 07:05:27,41.15698862075806
2024-10-07 07:10:27,41.15698862075806
2024-10-07 07:15:27,41.15698862075806
2024-10-07 07:20:27,41.15698862075806
2024-10-07 07:25:27,41.15698862075806
2024-10-07 07:30:27,41.15698862075806
2024-10-07 07:35:27,41.15698862075806
2024-10-07 07:40:27,41.15698862075806
2024-10-07 07:45:27,41.15698862075806
2024-10-07 07:50:27,41.15698862075806
2024-10-07 07:55:27,41.15698862075806
2024-10-07 08:00:27,41.15698862075806
2024-10-07 08:05:27,41.15698862075806
2024-10-07 08:10:27,41.15698862075806
2024-10-07 08:15:27,41.15698862075806
2024-10-07 08:20:27,41.15698862075806
2024-10-07 08:25:27,41.15698862075806
2024-10-07 08:30:27,41.15698862075806
2024-10-07 08:35:27,41.15698862075806
2024-10-07 08:40:27,41.15698862075806
2024-10-07 08:45:27,41.15698862075806
2024-10-07 08:50:27,41.15698862075806
2024-10-07 08:55:27,41.15698862075806
2024-10-07 09:00:27,41.15698862075806
2024-10-07 09:05:27,41.15698862075806
2024-10-07 09:10:27,41.15698862075806
2024-10-07 09:15:27,41.15698862075806
2024-10-07 09:20:27,41.15698862075806
2024-10-07 09:25:27,41.15698862075806
2024-10-07 09:30:27,41.15698862075806
2024-10-07 09:35:27,41.15698862075806
2024-10-07 09:40:27,41.15698862075806
2024-10-07 09:45:27,41.15698862075806
2024-10-07 09:50:27,41.15698862075806
2024-10-07 09:55:27,41.15698862075806
2024-10-07 10:00:27,41.15698862075806
2024-10-07 10:05:27,41.15698862075806
2024-10-07 10:10:27,41.15698862075806
2024-10-07 10:15:27,41.15698862075806
2024-10-07 10:20:27,41.15698862075806
2024-10-07 10:25:27,41.15698862075806
2024-10-07 10:30:27,41.15698862075806
2024-10-07 10:35:27,41.15698862075806
2024-10-07 10:40:27,41.15698862075806
2024-10-07 10:45:27,41.15698862075806
2024-10-07 10:50:27,41.15698862075806
2024-10-07 10:55:27,41.15698862075806
2024-10-07 11:00:27,41.15698862075806
2024-10-07 11:05:27,41.15698862075806
2024-10-07 11:10:27,41.15698862075806
2024-10-07 11:15:27,41.15698862075806
2024-10-07 11:20:27,41.15698862075806
2024-10-07 11:25:27,41.15698862075806
2024-10-07 11:30:27,41.15698862075806
2024-10-07 11:35:27,41.15698862075806
2024-10-07 11:40:27,41.15698862075806
2024-10-07 11:45:27,41.15698862075806
2024-10-07 11:50:27,41.15698862075806
2024-10-07 11:55:27,41.15698862075806
2024-10-07 12:00:27,41.15698862075806
